Date,Open,High,Low,Close,Volume
1748505600,656.12,656.12,656.12,656.12,4
1748505605,656.12,656.12,656.12,656.12,0
1748505610,656.12,656.12,656.12,656.12,0
1748505615,656.12,656.12,656.12,656.12,0
1748505620,656.12,656.12,656.12,656.12,0
1748505625,656.12,656.12,656.12,656.12,0
1748505630,656.12,656.12,656.12,656.12,0
1748505635,656.12,656.12,656.12,656.12,0
1748505640,656.12,656.12,656.12,656.12,0
1748505645,656.12,656.12,656.12,656.12,0
1748505650,658.0,658.0,658.0,658.0,3
1748505655,658.0,658.0,658.0,658.0,0
1748505660,658.0,658.0,658.0,658.0,0
1748505665,658.0,658.0,658.0,658.0,0
1748505670,658.0,658.0,658.0,658.0,0
1748505675,658.0,658.0,658.0,658.0,0
1748505680,658.0,658.0,658.0,658.0,0
1748505685,658.0,658.0,658.0,658.0,0
1748505690,658.0,658.0,658.0,658.0,0
1748505695,658.0,658.0,658.0,658.0,0
1748505700,658.0,658.0,658.0,658.0,0
1748505705,658.0,658.0,658.0,658.0,0
1748505710,658.0,658.0,658.0,658.0,0
1748505715,658.0,658.0,658.0,658.0,0
1748505720,658.0,658.0,658.0,658.0,0
1748505725,657.96,658.0,657.96,658.0,24
1748505730,658.0,658.0,658.0,658.0,0
1748505735,658.0,658.0,658.0,658.0,0
1748505740,658.0,658.0,658.0,658.0,0
1748505745,658.0,658.0,658.0,658.0,0
1748505750,658.0,658.0,658.0,658.0,0
1748505755,658.0,658.0,658.0,658.0,0
1748505760,658.0,658.0,658.0,658.0,0
1748505765,658.0,658.0,658.0,658.0,0
1748505770,658.0,658.0,658.0,658.0,0
1748505775,658.0,658.0,658.0,658.0,0
1748505780,658.0,658.0,658.0,658.0,0
1748505785,658.0,658.0,658.0,658.0,0
1748505790,658.0,658.0,658.0,658.0,0
1748505795,658.0,658.0,658.0,658.0,0
1748505800,658.0,658.0,658.0,658.0,0
1748505805,658.0,658.0,658.0,658.0,0
1748505810,658.0,658.0,658.0,658.0,0
1748505815,658.0,658.0,658.0,658.0,0
1748505820,658.0,658.0,658.0,658.0,0
1748505825,658.0,658.0,658.0,658.0,0
1748505830,658.0,658.0,658.0,658.0,0
1748505835,657.5,657.5,657.5,657.5,3
1748505840,657.5,657.5,657.5,657.5,0
1748505845,657.5,657.5,657.5,657.5,0
1748505850,657.5,657.5,657.5,657.5,0
1748505855,657.5,657.5,657.5,657.5,0
1748505860,657.5,657.5,657.5,657.5,0
1748505865,657.5,657.5,657.5,657.5,0
1748505870,657.5,657.5,657.5,657.5,0
1748505875,657.5,657.5,657.5,657.5,0
1748505880,657.5,657.5,657.5,657.5,0
1748505885,657.5,657.5,657.5,657.5,0
1748505890,657.5,657.5,657.5,657.5,0
1748505895,657.5,657.5,657.5,657.5,0
1748505900,657.5,657.5,657.5,657.5,0
1748505905,657.5,657.5,657.5,657.5,0
1748505910,657.5,657.5,657.5,657.5,0
1748505915,657.5,657.5,657.5,657.5,0
1748505920,657.5,657.5,657.5,657.5,0
1748505925,657.5,657.5,657.5,657.5,0
1748505930,657.5,657.5,657.5,657.5,0
1748505935,657.5,657.5,657.5,657.5,0
1748505940,657.5,657.5,657.5,657.5,0
1748505945,657.5,657.5,657.5,657.5,0
1748505950,657.5,657.5,657.5,657.5,0
1748505955,657.5,657.5,657.5,657.5,0
1748505960,657.5,657.5,657.5,657.5,0
1748505965,657.5,657.5,657.5,657.5,0
1748505970,657.5,657.5,657.5,657.5,0
1748505975,657.5,657.5,657.5,657.5,0
1748505980,657.5,657.5,657.5,657.5,0
1748505985,657.5,657.5,657.5,657.5,0
1748505990,658.3,658.3,658.3,658.3,2
1748505995,658.3,658.3,658.3,658.3,0
1748506000,658.3,658.3,658.3,658.3,0
1748506005,658.3,658.3,658.3,658.3,0
1748506010,658.3,658.3,658.3,658.3,0
1748506015,658.3,658.3,658.3,658.3,0
1748506020,658.15,658.15,658.15,658.15,2
1748506025,658.15,658.15,658.15,658.15,0
1748506030,658.15,658.15,658.15,658.15,0
1748506035,658.15,658.15,658.15,658.15,0
1748506040,658.15,658.15,658.15,658.15,0
1748506045,658.15,658.15,658.15,658.15,0
1748506050,658.15,658.15,658.15,658.15,0
1748506055,658.15,658.15,658.15,658.15,0
1748506060,658.15,658.15,658.15,658.15,0
1748506065,658.15,658.15,658.15,658.15,0
1748506070,658.15,658.15,658.15,658.15,0
1748506075,658.15,658.15,658.15,658.15,0
1748506080,658.15,658.15,658.15,658.15,0
1748506085,658.15,658.15,658.15,658.15,0
1748506090,658.15,658.15,658.15,658.15,0
1748506095,658.15,658.15,658.15,658.15,0
1748506100,658.15,658.15,658.15,658.15,0
1748506105,658.15,658.15,658.15,658.15,0
1748506110,657.76,657.76,657.76,657.76,25
1748506115,657.76,657.76,657.76,657.76,0
1748506120,657.76,657.76,657.76,657.76,0
1748506125,657.76,657.76,657.76,657.76,0
1748506130,657.76,657.76,657.76,657.76,0
1748506135,657.76,657.76,657.76,657.76,0
1748506140,657.76,657.76,657.76,657.76,0
1748506145,657.76,657.76,657.76,657.76,0
1748506150,657.76,657.76,657.76,657.76,0
1748506155,657.76,657.76,657.76,657.76,0
1748506160,657.76,657.76,657.76,657.76,0
1748506165,657.76,657.76,657.76,657.76,0
1748506170,657.76,657.76,657.76,657.76,0
1748506175,657.76,657.76,657.76,657.76,0
1748506180,657.76,657.76,657.76,657.76,0
1748506185,657.76,657.76,657.76,657.76,0
1748506190,657.76,657.76,657.76,657.76,0
1748506195,657.76,657.76,657.76,657.76,0
1748506200,657.76,657.76,657.76,657.76,0
1748506205,657.76,657.76,657.76,657.76,0
1748506210,657.76,657.76,657.76,657.76,0
1748506215,657.76,657.76,657.76,657.76,0
1748506220,657.76,657.76,657.76,657.76,0
1748506225,657.76,657.76,657.76,657.76,0
1748506230,657.76,657.76,657.76,657.76,0
1748506235,657.76,657.76,657.76,657.76,0
1748506240,657.76,657.76,657.76,657.76,0
1748506245,657.76,657.76,657.76,657.76,0
