Date,Open,High,Low,Close,Volume
1756195200,504.0,504.0,504.0,504.0,2
1756195205,504.0,504.0,504.0,504.0,0
1756195210,504.0,504.0,504.0,504.0,0
1756195215,504.0,504.0,504.0,504.0,0
1756195220,504.0,504.0,504.0,504.0,0
1756195225,504.0,504.0,504.0,504.0,0
1756195230,504.0,504.0,504.0,504.0,0
1756195235,504.0,504.0,504.0,504.0,0
1756195240,504.0,504.0,504.0,504.0,0
1756195245,504.0,504.0,504.0,504.0,0
1756195250,504.0,504.0,504.0,504.0,0
1756195255,504.0,504.0,504.0,504.0,0
1756195260,504.0,504.0,504.0,504.0,8
1756195265,504.0,504.0,504.0,504.0,0
1756195270,504.0,504.0,504.0,504.0,0
1756195275,504.0,504.0,504.0,504.0,0
1756195280,504.0,504.0,504.0,504.0,0
1756195285,504.0,504.0,504.0,504.0,0
1756195290,504.2,504.2,504.2,504.2,2
1756195295,504.2,504.2,504.2,504.2,0
1756195300,504.2,504.2,504.2,504.2,0
1756195305,504.2,504.2,504.2,504.2,0
1756195310,504.2,504.2,504.2,504.2,0
1756195315,504.2,504.2,504.2,504.2,0
1756195320,504.2,504.2,504.2,504.2,0
1756195325,504.2,504.2,504.2,504.2,0
1756195330,504.2,504.2,504.2,504.2,0
1756195335,504.2,504.2,504.2,504.2,0
1756195340,504.2,504.2,504.2,504.2,0
1756195345,504.2,504.2,504.2,504.2,0
1756195350,504.2,504.2,504.2,504.2,0
1756195355,504.2,504.2,504.2,504.2,0
1756195360,504.2,504.2,504.2,504.2,0
1756195365,504.2,504.2,504.2,504.2,0
1756195370,504.2,504.2,504.2,504.2,0
1756195375,504.2,504.2,504.2,504.2,0
1756195380,504.2,504.2,504.2,504.2,0
1756195385,504.2,504.2,504.2,504.2,0
1756195390,504.2,504.2,504.2,504.2,0
1756195395,504.2,504.2,504.2,504.2,0
1756195400,504.2,504.2,504.2,504.2,0
1756195405,504.2,504.2,504.2,504.2,0
1756195410,504.2,504.2,504.2,504.2,0
1756195415,504.21,504.21,504.21,504.21,2
1756195420,504.21,504.21,504.21,504.21,0
1756195425,504.21,504.21,504.21,504.21,0
1756195430,504.21,504.21,504.21,504.21,4
1756195435,504.21,504.21,504.21,504.21,0
1756195440,504.21,504.21,504.21,504.21,0
1756195445,504.21,504.21,504.21,504.21,0
1756195450,504.21,504.21,504.21,504.21,0
1756195455,504.21,504.21,504.21,504.21,0
1756195460,504.21,504.21,504.21,504.21,0
1756195465,504.21,504.21,504.21,504.21,0
1756195470,504.21,504.21,504.21,504.21,0
1756195475,504.21,504.21,504.21,504.21,0
