Date,Open,High,Low,Close,Volume
1748505600,176.37,176.37,176.37,176.37,2
1748505605,176.5,176.52,176.5,176.52,6
1748505610,176.52,176.52,176.52,176.52,0
1748505615,176.46,176.46,176.46,176.46,1
1748505620,176.46,176.46,176.46,176.46,0
1748505625,176.46,176.46,176.46,176.46,0
1748505630,176.46,176.46,176.46,176.46,0
1748505635,176.5,176.57,176.5,176.57,2
1748505640,176.57,176.57,176.55,176.55,2
1748505645,176.55,176.55,176.55,176.55,0
1748505650,176.64,176.64,176.58,176.6,4
1748505655,176.6,176.6,176.6,176.6,0
1748505660,176.6,176.6,176.6,176.6,0
1748505665,176.68,176.69,176.68,176.69,2
1748505670,176.8,176.87,176.8,176.84,12
1748505675,176.84,176.84,176.84,176.84,0
1748505680,176.76,176.76,176.76,176.76,1
1748505685,176.83,176.83,176.83,176.83,1
1748505690,176.83,176.83,176.83,176.83,0
1748505695,176.83,176.83,176.83,176.83,0
1748505700,176.8,176.8,176.8,176.8,1
1748505705,176.77,176.77,176.77,176.77,3
1748505710,176.75,176.8,176.75,176.8,3
1748505715,176.8,176.8,176.8,176.8,1
1748505720,176.85,176.85,176.85,176.85,1
1748505725,176.86,176.87,176.86,176.86,4
1748505730,176.86,176.86,176.86,176.86,0
1748505735,176.86,176.86,176.86,176.86,0
1748505740,176.86,176.86,176.86,176.86,0
1748505745,176.86,176.86,176.86,176.86,0
1748505750,176.86,176.86,176.86,176.86,0
1748505755,176.69,176.69,176.69,176.69,1
1748505760,176.69,176.69,176.69,176.69,0
1748505765,176.69,176.69,176.69,176.69,0
1748505770,176.69,176.69,176.69,176.69,0
1748505775,176.69,176.69,176.69,176.69,0
1748505780,176.69,176.69,176.69,176.69,0
1748505785,176.69,176.69,176.69,176.69,0
1748505790,176.69,176.69,176.69,176.69,0
1748505795,176.69,176.69,176.69,176.69,0
1748505800,176.69,176.69,176.69,176.69,0
1748505805,176.69,176.69,176.69,176.69,0
1748505810,176.69,176.69,176.69,176.69,0
1748505815,176.69,176.69,176.69,176.69,0
1748505820,176.69,176.69,176.69,176.69,0
1748505825,176.69,176.69,176.69,176.69,0
1748505830,176.73,176.73,176.7,176.7,7
1748505835,176.7,176.7,176.7,176.7,0
1748505840,176.7,176.7,176.7,176.7,0
1748505845,176.7,176.7,176.7,176.7,0
1748505850,176.67,176.67,176.67,176.67,1
1748505855,176.67,176.67,176.67,176.67,0
1748505860,176.67,176.67,176.67,176.67,0
1748505865,176.67,176.67,176.67,176.67,0
1748505870,176.67,176.67,176.67,176.67,0
1748505875,176.67,176.67,176.67,176.67,0
1748505880,176.67,176.67,176.67,176.67,0
1748505885,176.67,176.67,176.67,176.67,0
1748505890,176.67,176.67,176.67,176.67,0
1748505895,176.67,176.67,176.67,176.67,0
1748505900,176.67,176.67,176.67,176.67,11
1748505905,176.67,176.67,176.67,176.67,0
1748505910,176.67,176.67,176.67,176.67,0
1748505915,176.67,176.67,176.67,176.67,0
1748505920,176.79,176.79,176.79,176.79,1
1748505925,176.79,176.79,176.79,176.79,0
1748505930,176.8,176.87,176.8,176.87,2
1748505935,176.87,176.87,176.87,176.87,0
1748505940,176.87,176.87,176.87,176.87,0
1748505945,176.87,176.87,176.87,176.87,0
1748505950,176.87,176.87,176.87,176.87,0
1748505955,176.87,176.87,176.87,176.87,0
1748505960,176.87,176.87,176.87,176.87,0
1748505965,176.87,176.87,176.87,176.87,0
1748505970,176.87,176.87,176.87,176.87,0
1748505975,176.87,176.87,176.87,176.87,0
1748505980,176.87,176.87,176.87,176.87,0
1748505985,176.87,176.87,176.87,176.87,0
1748505990,176.87,176.87,176.87,176.87,0
1748505995,176.75,176.75,176.74,176.74,4
1748506000,176.75,176.75,176.75,176.75,5
1748506005,176.75,176.75,176.75,176.75,0
1748506010,176.75,176.75,176.75,176.75,0
1748506015,176.75,176.75,176.75,176.75,0
1748506020,176.75,176.75,176.75,176.75,0
1748506025,176.75,176.75,176.75,176.75,0
1748506030,176.75,176.75,176.75,176.75,0
1748506035,176.75,176.75,176.75,176.75,0
1748506040,176.75,176.75,176.75,176.75,0
1748506045,176.75,176.75,176.75,176.75,0
1748506050,176.75,176.75,176.75,176.75,0
1748506055,176.75,176.75,176.75,176.75,0
1748506060,176.75,176.75,176.75,176.75,0
1748506065,176.75,176.75,176.75,176.75,0
1748506070,176.75,176.75,176.75,176.75,0
1748506075,176.75,176.75,176.75,176.75,0
1748506080,176.75,176.75,176.75,176.75,0
1748506085,176.74,176.79,176.74,176.79,3
1748506090,176.79,176.79,176.79,176.79,0
1748506095,176.79,176.79,176.79,176.79,0
1748506100,176.79,176.79,176.79,176.79,0
1748506105,176.79,176.79,176.79,176.79,0
1748506110,176.79,176.79,176.79,176.79,0
1748506115,176.79,176.79,176.79,176.79,0
1748506120,176.79,176.79,176.79,176.79,0
1748506125,176.75,176.75,176.75,176.75,3
1748506130,176.83,176.93,176.83,176.93,7
1748506135,176.93,176.93,176.93,176.93,0
1748506140,176.93,176.93,176.93,176.93,0
1748506145,176.93,176.93,176.93,176.93,0
1748506150,176.93,176.93,176.93,176.93,0
1748506155,176.93,176.93,176.93,176.93,0
1748506160,176.93,176.93,176.93,176.93,0
1748506165,176.93,176.93,176.93,176.93,0
1748506170,176.75,176.75,176.75,176.75,2
1748506175,176.75,176.75,176.75,176.75,0
1748506180,176.75,176.75,176.75,176.75,0
1748506185,176.7,176.7,176.7,176.7,1
1748506190,176.7,176.7,176.7,176.7,0
1748506195,176.7,176.7,176.7,176.7,0
1748506200,176.7,176.7,176.7,176.7,0
1748506205,176.75,176.75,176.74,176.74,2
1748506210,176.74,176.74,176.74,176.74,0
1748506215,176.74,176.74,176.74,176.74,0
1748506220,176.74,176.74,176.74,176.74,0
1748506225,176.74,176.74,176.74,176.74,1
1748506230,176.74,176.74,176.74,176.74,0
1748506235,176.73,176.73,176.73,176.73,7
1748506240,176.73,176.73,176.73,176.73,0
1748506245,176.73,176.73,176.73,176.73,0
1748506250,176.73,176.73,176.73,176.73,0
1748506255,176.73,176.73,176.73,176.73,0
1748506260,176.73,176.73,176.73,176.73,0
1748506265,176.73,176.73,176.73,176.73,0
1748506270,176.73,176.73,176.73,176.73,0
1748506275,176.73,176.73,176.73,176.73,0
1748506280,176.73,176.73,176.73,176.73,0
1748506285,176.73,176.73,176.73,176.73,0
1748506290,176.73,176.73,176.73,176.73,0
1748506295,176.73,176.73,176.73,176.73,0
1748506300,176.73,176.73,176.73,176.73,0
1748506305,176.73,176.73,176.73,176.73,0
1748506310,176.7,176.7,176.7,176.7,5
1748506315,176.7,176.7,176.7,176.7,0
1748506320,176.7,176.7,176.7,176.7,0
1748506325,176.7,176.7,176.7,176.7,0
1748506330,176.7,176.7,176.7,176.7,0
1748506335,176.7,176.7,176.7,176.7,0
1748506340,176.7,176.7,176.7,176.7,0
1748506345,176.7,176.7,176.7,176.7,0
1748506350,176.68,176.68,176.68,176.68,1
1748506355,176.7,176.7,176.7,176.7,3
1748506360,176.7,176.7,176.7,176.7,0
1748506365,176.7,176.7,176.7,176.7,0
1748506370,176.7,176.7,176.7,176.7,4
1748506375,176.7,176.7,176.7,176.7,0
1748506380,176.7,176.7,176.7,176.7,0
1748506385,176.7,176.7,176.7,176.7,0
1748506390,176.7,176.7,176.7,176.7,0
1748506395,176.7,176.7,176.7,176.7,0
1748506400,176.7,176.7,176.7,176.7,0
1748506405,176.7,176.7,176.7,176.7,0
1748506410,176.7,176.7,176.7,176.7,0
1748506415,176.7,176.7,176.7,176.7,0
1748506420,176.7,176.7,176.7,176.7,0
1748506425,176.7,176.7,176.7,176.7,0
1748506430,176.7,176.7,176.7,176.7,0
1748506435,176.7,176.7,176.7,176.7,0
1748506440,176.7,176.7,176.7,176.7,0
1748506445,176.7,176.7,176.7,176.7,0
1748506450,176.7,176.7,176.7,176.7,0
1748506455,176.7,176.7,176.7,176.7,0
1748506460,176.7,176.7,176.7,176.7,0
1748506465,176.7,176.7,176.7,176.7,0
1748506470,176.7,176.7,176.7,176.7,0
1748506475,176.7,176.7,176.7,176.7,0
1748506480,176.7,176.7,176.7,176.7,0
1748506485,176.63,176.63,176.63,176.63,2
1748506490,176.63,176.63,176.63,176.63,0
1748506495,176.63,176.63,176.63,176.63,0
1748506500,176.63,176.63,176.63,176.63,0
1748506505,176.63,176.63,176.63,176.63,0
1748506510,176.63,176.63,176.63,176.63,0
1748506515,176.63,176.63,176.63,176.63,0
1748506520,176.63,176.63,176.63,176.63,0
1748506525,176.63,176.63,176.63,176.63,0
1748506530,176.63,176.63,176.63,176.63,0
1748506535,176.63,176.63,176.63,176.63,0
1748506540,176.63,176.63,176.63,176.63,0
1748506545,176.63,176.63,176.63,176.63,0
1748506550,176.63,176.63,176.63,176.63,0
1748506555,176.63,176.63,176.63,176.63,0
1748506560,176.63,176.63,176.63,176.63,0
1748506565,176.63,176.63,176.63,176.63,0
1748506570,176.63,176.63,176.63,176.63,0
1748506575,176.63,176.63,176.63,176.63,0
1748506580,176.63,176.63,176.63,176.63,0
1748506585,176.63,176.63,176.63,176.63,0
1748506590,176.63,176.63,176.63,176.63,0
1748506595,176.63,176.63,176.63,176.63,0
1748506600,176.63,176.63,176.63,176.63,0
1748506605,176.63,176.63,176.63,176.63,0
1748506610,176.63,176.63,176.63,176.63,0
1748506615,176.63,176.63,176.63,176.63,0
1748506620,176.63,176.63,176.63,176.63,0
1748506625,176.63,176.63,176.63,176.63,0
1748506630,176.63,176.63,176.63,176.63,0
1748506635,176.57,176.57,176.57,176.57,1
1748506640,176.57,176.57,176.57,176.57,0
1748506645,176.59,176.59,176.59,176.59,1
1748506650,176.59,176.59,176.59,176.59,0
1748506655,176.59,176.59,176.59,176.59,0
1748506660,176.59,176.59,176.59,176.59,0
1748506665,176.59,176.59,176.59,176.59,0
1748506670,176.59,176.59,176.59,176.59,0
1748506675,176.59,176.59,176.59,176.59,0
1748506680,176.59,176.59,176.59,176.59,0
1748506685,176.59,176.59,176.59,176.59,0
1748506690,176.59,176.59,176.59,176.59,0
1748506695,176.59,176.59,176.59,176.59,0
1748506700,176.59,176.59,176.59,176.59,0
1748506705,176.55,176.55,176.52,176.52,2
1748506710,176.52,176.52,176.52,176.52,0
1748506715,176.52,176.52,176.52,176.52,0
1748506720,176.52,176.52,176.52,176.52,0
1748506725,176.52,176.52,176.52,176.52,0
1748506730,176.52,176.52,176.52,176.52,0
1748506735,176.52,176.52,176.52,176.52,0
1748506740,176.52,176.52,176.52,176.52,0
1748506745,176.52,176.52,176.52,176.52,0
1748506750,176.52,176.52,176.52,176.52,0
1748506755,176.52,176.52,176.52,176.52,0
1748506760,176.52,176.52,176.52,176.52,0
1748506765,176.52,176.52,176.52,176.52,0
1748506770,176.45,176.45,176.45,176.45,1
1748506775,176.45,176.45,176.45,176.45,0
1748506780,176.45,176.45,176.45,176.45,0
1748506785,176.45,176.45,176.45,176.45,0
1748506790,176.45,176.45,176.45,176.45,0
1748506795,176.45,176.45,176.45,176.45,0
1748506800,176.45,176.45,176.45,176.45,0
1748506805,176.45,176.45,176.45,176.45,0
1748506810,176.45,176.45,176.45,176.45,0
1748506815,176.45,176.45,176.45,176.45,0
1748506820,176.45,176.45,176.45,176.45,0
