Date,Open,High,Low,Close,Volume
1754604000,6372.5,6374.75,6371.5,6373.25,214
1754604005,6373.25,6373.25,6372.25,6372.5,15
1754604010,6372.0,6373.0,6371.5,6373.0,38
1754604015,6372.75,6372.75,6371.75,6372.75,35
1754604020,6373.0,6373.5,6373.0,6373.25,21
1754604025,6373.25,6373.25,6372.75,6373.25,5
1754604030,6373.5,6373.5,6372.5,6372.75,33
1754604035,6372.75,6373.25,6372.5,6372.75,8
1754604040,6373.0,6373.0,6372.75,6372.75,4
1754604045,6373.0,6373.75,6373.0,6373.25,15
1754604050,6373.0,6373.0,6373.0,6373.0,4
1754604055,6372.75,6373.0,6372.5,6372.5,5
1754604060,6373.0,6373.25,6372.5,6373.25,12
1754604065,6373.25,6373.5,6372.75,6373.5,16
1754604070,6373.0,6373.25,6372.75,6372.75,3
1754604075,6373.25,6373.25,6372.75,6372.75,7
1754604080,6373.25,6373.25,6373.25,6373.25,2
1754604085,6373.25,6373.75,6373.25,6373.5,16
1754604090,6373.5,6373.5,6373.5,6373.5,1
1754604095,6373.5,6373.5,6373.5,6373.5,0
1754604100,6373.5,6373.5,6373.5,6373.5,2
1754604105,6373.0,6373.0,6372.75,6372.75,19
1754604110,6372.5,6372.5,6372.0,6372.5,20
1754604115,6372.5,6372.5,6372.5,6372.5,1
1754604120,6372.75,6372.75,6372.25,6372.75,7
1754604125,6372.75,6373.0,6372.5,6373.0,3
1754604130,6373.0,6373.0,6373.0,6373.0,1
1754604135,6373.0,6373.0,6373.0,6373.0,0
1754604140,6373.0,6373.0,6372.75,6372.75,6
1754604145,6373.25,6373.25,6373.25,6373.25,6
1754604150,6373.25,6374.0,6373.25,6373.75,29
1754604155,6373.5,6373.5,6373.25,6373.5,20
1754604160,6373.75,6374.75,6373.75,6374.75,29
1754604165,6374.75,6375.5,6374.75,6375.25,32
1754604170,6375.5,6376.75,6375.25,6376.25,104
1754604175,6376.25,6376.75,6375.75,6376.0,49
1754604180,6376.0,6376.25,6375.5,6375.75,16
1754604185,6375.25,6375.75,6375.25,6375.75,7
1754604190,6375.25,6375.25,6374.5,6374.75,86
1754604195,6374.5,6374.75,6374.25,6374.75,14
1754604200,6374.5,6374.5,6374.0,6374.0,13
1754604205,6374.5,6374.5,6374.5,6374.5,1
1754604210,6374.5,6375.0,6374.5,6375.0,16
1754604215,6375.25,6375.5,6374.75,6375.5,32
1754604220,6375.0,6375.0,6374.75,6375.0,8
1754604225,6375.25,6375.25,6374.75,6374.75,18
1754604230,6374.75,6374.75,6374.75,6374.75,0
1754604235,6374.75,6374.75,6374.5,6374.5,27
1754604240,6374.75,6374.75,6374.25,6374.5,17
1754604245,6374.5,6374.5,6374.5,6374.5,3
1754604250,6374.5,6374.5,6374.5,6374.5,0
1754604255,6374.5,6374.5,6374.5,6374.5,0
1754604260,6374.25,6374.25,6374.25,6374.25,1
1754604265,6374.25,6374.5,6374.25,6374.5,2
1754604270,6374.5,6374.5,6374.5,6374.5,1
1754604275,6374.5,6374.5,6374.5,6374.5,1
1754604280,6374.5,6374.5,6374.25,6374.25,7
1754604285,6374.5,6374.5,6374.5,6374.5,2
1754604290,6374.5,6374.5,6374.25,6374.25,2
1754604295,6374.5,6374.5,6374.5,6374.5,1
1754604300,6374.5,6374.5,6373.5,6374.0,35
1754604305,6373.75,6373.75,6372.75,6373.25,45
1754604310,6373.0,6373.75,6373.0,6373.5,23
1754604315,6373.75,6374.0,6373.75,6374.0,8
1754604320,6373.75,6373.75,6373.25,6373.75,43
1754604325,6374.0,6374.0,6374.0,6374.0,11
1754604330,6374.25,6374.5,6374.25,6374.25,8
1754604335,6374.5,6375.0,6374.5,6375.0,17
1754604340,6374.5,6374.75,6374.5,6374.75,9
1754604345,6374.75,6374.75,6374.75,6374.75,3
1754604350,6375.0,6375.75,6374.75,6375.25,30
1754604355,6375.5,6376.0,6375.5,6375.5,19
1754604360,6375.75,6375.75,6375.5,6375.5,10
1754604365,6375.75,6375.75,6375.5,6375.5,10
1754604370,6375.5,6375.75,6375.5,6375.75,9
1754604375,6375.75,6376.0,6375.75,6376.0,2
1754604380,6376.0,6376.25,6376.0,6376.25,13
1754604385,6376.25,6377.25,6376.25,6377.0,76
1754604390,6377.0,6377.0,6376.25,6376.75,26
1754604395,6376.75,6377.0,6376.75,6376.75,30
1754604400,6376.75,6377.5,6376.75,6377.0,30
1754604405,6377.0,6377.5,6377.0,6377.0,16
1754604410,6376.75,6377.0,6376.75,6377.0,5
1754604415,6377.0,6377.25,6377.0,6377.25,7
1754604420,6377.5,6377.5,6377.0,6377.25,8
1754604425,6377.25,6377.25,6377.0,6377.0,17
1754604430,6376.75,6376.75,6376.75,6376.75,6
1754604435,6376.5,6376.5,6376.25,6376.25,16
1754604440,6376.25,6376.25,6376.25,6376.25,0
1754604445,6376.25,6376.5,6376.25,6376.5,7
1754604450,6376.5,6376.5,6375.5,6375.5,25
1754604455,6375.5,6375.5,6375.5,6375.5,3
1754604460,6375.5,6375.5,6374.25,6374.75,33
1754604465,6375.0,6375.25,6375.0,6375.25,8
