Date,Open,High,Low,Close,Volume
1752220800,211.52,211.52,211.52,211.52,1
1752220805,211.52,211.52,211.52,211.52,0
1752220810,211.22,211.22,211.22,211.22,1
1752220815,211.22,211.22,211.22,211.22,5
1752220820,211.22,211.22,211.22,211.22,0
1752220825,211.22,211.22,211.22,211.22,0
1752220830,211.22,211.22,211.22,211.22,0
1752220835,211.22,211.22,211.22,211.22,0
1752220840,211.22,211.22,211.22,211.22,0
1752220845,211.09,211.09,211.09,211.09,1
1752220850,211.09,211.09,211.09,211.09,0
1752220855,211.09,211.09,211.09,211.09,0
1752220860,211.12,211.12,211.12,211.12,1
1752220865,211.12,211.12,211.12,211.12,0
1752220870,211.06,211.06,211.06,211.06,1
1752220875,211.06,211.06,211.06,211.06,0
1752220880,211.03,211.03,211.03,211.03,1
1752220885,211.03,211.03,211.03,211.03,0
1752220890,211.03,211.03,211.03,211.03,0
1752220895,211.0,211.0,211.0,211.0,1
1752220900,211.0,211.0,211.0,211.0,0
1752220905,211.0,211.0,211.0,211.0,1
1752220910,211.0,211.0,211.0,211.0,2
1752220915,211.0,211.0,211.0,211.0,9
1752220920,211.0,211.0,211.0,211.0,0
1752220925,211.0,211.0,211.0,211.0,0
1752220930,211.0,211.0,211.0,211.0,0
1752220935,211.0,211.0,211.0,211.0,0
1752220940,211.0,211.0,211.0,211.0,0
1752220945,211.0,211.0,211.0,211.0,0
1752220950,211.0,211.0,211.0,211.0,0
1752220955,211.0,211.0,211.0,211.0,0
1752220960,211.0,211.0,211.0,211.0,0
1752220965,211.0,211.0,211.0,211.0,0
1752220970,210.99,211.0,210.99,210.99,9
1752220975,210.99,210.99,210.99,210.99,0
1752220980,210.99,210.99,210.99,210.99,0
1752220985,210.99,210.99,210.99,210.99,0
1752220990,210.99,210.99,210.99,210.99,0
1752220995,210.99,210.99,210.99,210.99,0
1752221000,210.99,210.99,210.99,210.99,0
1752221005,210.99,210.99,210.99,210.99,0
1752221010,211.05,211.05,211.05,211.05,1
1752221015,211.01,211.01,211.01,211.01,1
1752221020,211.01,211.01,211.01,211.01,0
1752221025,211.01,211.01,211.01,211.01,0
1752221030,211.01,211.01,211.01,211.01,0
1752221035,211.01,211.01,211.01,211.01,0
1752221040,211.0,211.0,211.0,211.0,5
1752221045,211.0,211.0,211.0,211.0,0
1752221050,210.93,210.93,210.93,210.93,1
1752221055,210.93,210.93,210.93,210.93,0
1752221060,210.81,210.82,210.81,210.82,2
1752221065,210.82,210.82,210.82,210.82,0
1752221070,210.82,210.82,210.82,210.82,0
1752221075,210.82,210.82,210.82,210.82,0
1752221080,210.82,210.82,210.82,210.82,0
1752221085,210.82,210.82,210.82,210.82,0
1752221090,210.82,210.82,210.82,210.82,0
1752221095,210.82,210.82,210.82,210.82,0
1752221100,210.82,210.82,210.82,210.82,0
1752221105,210.82,210.82,210.82,210.82,0
1752221110,210.82,210.82,210.82,210.82,0
1752221115,210.82,210.82,210.82,210.82,0
1752221120,210.82,210.82,210.82,210.82,0
1752221125,210.82,210.82,210.82,210.82,0
1752221130,210.82,210.82,210.82,210.82,0
1752221135,210.82,210.82,210.82,210.82,0
1752221140,210.82,210.82,210.82,210.82,0
1752221145,210.8,210.8,210.8,210.8,3
1752221150,210.8,210.8,210.8,210.8,0
1752221155,210.8,210.8,210.8,210.8,0
1752221160,210.8,210.8,210.8,210.8,0
1752221165,210.8,210.8,210.8,210.8,0
1752221170,210.8,210.8,210.8,210.8,0
1752221175,210.77,210.77,210.77,210.77,2
1752221180,210.77,210.77,210.77,210.77,0
1752221185,210.77,210.77,210.77,210.77,0
1752221190,210.77,210.77,210.77,210.77,0
1752221195,210.77,210.77,210.77,210.77,0
1752221200,210.77,210.77,210.77,210.77,0
1752221205,210.77,210.77,210.77,210.77,0
1752221210,210.77,210.77,210.77,210.77,0
1752221215,210.77,210.77,210.77,210.77,0
1752221220,210.77,210.77,210.77,210.77,0
1752221225,210.77,210.77,210.77,210.77,0
1752221230,210.77,210.77,210.77,210.77,0
1752221235,210.77,210.77,210.77,210.77,0
1752221240,210.77,210.77,210.77,210.77,0
1752221245,210.77,210.77,210.77,210.77,0
1752221250,210.77,210.77,210.77,210.77,0
1752221255,210.77,210.77,210.77,210.77,0
1752221260,210.77,210.77,210.77,210.77,0
1752221265,210.77,210.77,210.77,210.77,0
1752221270,210.77,210.77,210.77,210.77,0
1752221275,210.77,210.77,210.77,210.77,0
1752221280,210.77,210.77,210.77,210.77,0
1752221285,210.77,210.77,210.77,210.77,0
1752221290,210.77,210.77,210.77,210.77,0
1752221295,210.77,210.77,210.77,210.77,0
1752221300,210.77,210.77,210.77,210.77,0
1752221305,210.89,210.9,210.89,210.9,4
1752221310,210.9,210.9,210.9,210.9,0
1752221315,210.9,210.9,210.9,210.9,0
1752221320,210.9,210.9,210.9,210.9,0
1752221325,210.9,210.9,210.9,210.9,0
1752221330,210.9,210.9,210.9,210.9,0
1752221335,210.9,210.9,210.9,210.9,0
1752221340,210.9,210.9,210.9,210.9,0
1752221345,210.9,210.9,210.9,210.9,0
1752221350,210.9,210.9,210.9,210.9,0
1752221355,210.9,210.9,210.9,210.9,0
1752221360,210.9,210.9,210.9,210.9,0
1752221365,210.9,210.9,210.9,210.9,0
1752221370,210.88,210.9,210.88,210.9,14
1752221375,210.9,210.9,210.9,210.9,3
1752221380,210.9,210.9,210.9,210.9,0
1752221385,210.9,210.9,210.9,210.9,0
1752221390,210.9,210.9,210.9,210.9,0
1752221395,210.9,210.9,210.9,210.9,0
1752221400,210.9,210.9,210.9,210.9,0
1752221405,210.9,210.9,210.9,210.9,0
1752221410,210.9,210.9,210.9,210.9,0
1752221415,210.9,210.9,210.9,210.9,0
1752221420,210.9,210.9,210.9,210.9,0
1752221425,210.9,210.9,210.9,210.9,0
1752221430,210.9,210.9,210.9,210.9,0
1752221435,210.87,210.87,210.87,210.87,1
1752221440,210.87,210.87,210.87,210.87,0
1752221445,210.87,210.87,210.87,210.87,0
1752221450,210.87,210.87,210.87,210.87,0
1752221455,210.87,210.87,210.87,210.87,0
1752221460,210.86,210.86,210.86,210.86,2
1752221465,210.86,210.86,210.86,210.86,0
1752221470,210.86,210.86,210.86,210.86,0
1752221475,210.86,210.86,210.86,210.86,0
1752221480,210.86,210.86,210.86,210.86,0
1752221485,210.86,210.86,210.86,210.86,0
1752221490,210.86,210.86,210.86,210.86,0
1752221495,210.86,210.86,210.86,210.86,0
1752221500,210.86,210.86,210.86,210.86,0
1752221505,210.86,210.86,210.86,210.86,0
1752221510,210.86,210.86,210.86,210.86,0
1752221515,210.86,210.86,210.86,210.86,0
1752221520,210.84,210.86,210.76,210.79,20
1752221525,210.79,210.79,210.79,210.79,0
1752221530,210.79,210.79,210.79,210.79,0
1752221535,210.79,210.79,210.79,210.79,0
1752221540,210.79,210.79,210.79,210.79,0
1752221545,210.79,210.79,210.79,210.79,0
1752221550,210.72,210.72,210.6,210.6,54
1752221555,210.6,210.6,210.6,210.6,0
1752221560,210.6,210.6,210.6,210.6,0
1752221565,210.6,210.6,210.6,210.6,0
1752221570,210.6,210.6,210.6,210.6,0
1752221575,210.6,210.6,210.6,210.6,0
1752221580,210.6,210.6,210.6,210.6,0
1752221585,210.62,210.62,210.49,210.49,39
1752221590,210.49,210.49,210.49,210.49,0
1752221595,210.47,210.47,210.47,210.47,1
1752221600,210.47,210.47,210.47,210.47,0
1752221605,210.47,210.47,210.47,210.47,0
1752221610,210.47,210.47,210.47,210.47,0
1752221615,210.47,210.47,210.47,210.47,0
1752221620,210.47,210.47,210.47,210.47,0
1752221625,210.47,210.47,210.47,210.47,0
1752221630,210.47,210.47,210.47,210.47,0
1752221635,210.47,210.47,210.47,210.47,0
1752221640,210.47,210.47,210.47,210.47,0
1752221645,210.47,210.47,210.47,210.47,0
1752221650,210.47,210.47,210.47,210.47,0
1752221655,210.47,210.47,210.47,210.47,0
1752221660,210.47,210.47,210.47,210.47,0
1752221665,210.38,210.38,210.38,210.38,1
1752221670,210.4,210.4,210.39,210.39,2
1752221675,210.39,210.39,210.39,210.39,0
1752221680,210.42,210.42,210.42,210.42,1
1752221685,210.41,210.41,210.39,210.39,2
1752221690,210.41,210.41,210.32,210.36,16
1752221695,210.36,210.36,210.36,210.36,0
1752221700,210.36,210.36,210.36,210.36,0
1752221705,210.36,210.36,210.36,210.36,0
1752221710,210.36,210.36,210.36,210.36,0
1752221715,210.36,210.36,210.36,210.36,0
1752221720,210.36,210.36,210.36,210.36,0
1752221725,210.36,210.36,210.36,210.36,0
1752221730,210.36,210.36,210.36,210.36,0
1752221735,210.36,210.36,210.36,210.36,0
1752221740,210.36,210.36,210.36,210.36,0
1752221745,210.36,210.36,210.36,210.36,0
1752221750,210.36,210.36,210.36,210.36,0
1752221755,210.36,210.36,210.36,210.36,0
1752221760,210.36,210.36,210.36,210.36,0
1752221765,210.54,210.54,210.54,210.54,1
1752221770,210.54,210.54,210.54,210.54,0
1752221775,210.54,210.54,210.54,210.54,0
1752221780,210.54,210.54,210.54,210.54,0
1752221785,210.54,210.54,210.54,210.54,0
1752221790,210.54,210.54,210.54,210.54,0
1752221795,210.54,210.54,210.54,210.54,0
1752221800,210.54,210.54,210.54,210.54,0
1752221805,210.54,210.54,210.54,210.54,0
1752221810,210.54,210.54,210.54,210.54,0
1752221815,210.54,210.54,210.54,210.54,0
1752221820,210.54,210.54,210.54,210.54,0
1752221825,210.54,210.54,210.54,210.54,0
1752221830,210.56,210.56,210.56,210.56,3
1752221835,210.56,210.56,210.56,210.56,0
1752221840,210.56,210.56,210.56,210.56,0
1752221845,210.56,210.56,210.56,210.56,0
1752221850,210.56,210.56,210.56,210.56,0
1752221855,210.56,210.56,210.56,210.56,0
1752221860,210.56,210.56,210.56,210.56,0
1752221865,210.56,210.56,210.56,210.56,0
1752221870,210.56,210.56,210.56,210.56,0
1752221875,210.56,210.56,210.56,210.56,0
1752221880,210.56,210.56,210.56,210.56,0
1752221885,210.56,210.56,210.56,210.56,0
1752221890,210.56,210.56,210.56,210.56,0
1752221895,210.56,210.56,210.56,210.56,0
1752221900,210.56,210.56,210.56,210.56,0
1752221905,210.56,210.56,210.56,210.56,0
1752221910,210.56,210.56,210.56,210.56,0
1752221915,210.56,210.56,210.56,210.56,0
1752221920,210.56,210.56,210.56,210.56,0
1752221925,210.56,210.56,210.56,210.56,0
1752221930,210.56,210.56,210.56,210.56,0
1752221935,210.56,210.56,210.56,210.56,0
1752221940,210.56,210.56,210.56,210.56,0
1752221945,210.56,210.56,210.56,210.56,0
1752221950,210.56,210.56,210.56,210.56,0
1752221955,210.56,210.56,210.56,210.56,0
1752221960,210.56,210.56,210.56,210.56,0
1752221965,210.56,210.56,210.56,210.56,0
1752221970,210.56,210.56,210.56,210.56,0
1752221975,210.56,210.56,210.56,210.56,0
1752221980,210.56,210.56,210.56,210.56,0
1752221985,210.56,210.56,210.56,210.56,0
1752221990,210.56,210.56,210.56,210.56,0
1752221995,210.56,210.56,210.56,210.56,0
1752222000,210.56,210.56,210.56,210.56,0
1752222005,210.56,210.56,210.56,210.56,0
1752222010,210.56,210.56,210.56,210.56,0
1752222015,210.56,210.56,210.56,210.56,0
1752222020,210.56,210.56,210.56,210.56,0
1752222025,210.56,210.56,210.56,210.56,0
1752222030,210.56,210.56,210.56,210.56,0
1752222035,210.56,210.56,210.56,210.56,0
1752222040,210.56,210.56,210.56,210.56,0
1752222045,210.56,210.56,210.56,210.56,0
1752222050,210.56,210.56,210.56,210.56,0
1752222055,210.56,210.56,210.56,210.56,0
1752222060,210.56,210.56,210.56,210.56,0
1752222065,210.56,210.56,210.56,210.56,0
1752222070,210.56,210.56,210.56,210.56,0
1752222075,210.56,210.56,210.56,210.56,0
1752222080,210.56,210.56,210.56,210.56,0
1752222085,210.56,210.56,210.56,210.56,0
1752222090,210.56,210.56,210.56,210.56,0
1752222095,210.56,210.56,210.56,210.56,0
1752222100,210.56,210.56,210.56,210.56,0
1752222105,210.56,210.56,210.56,210.56,0
1752222110,210.56,210.56,210.56,210.56,0
1752222115,210.56,210.56,210.56,210.56,0
1752222120,210.56,210.56,210.56,210.56,0
1752222125,210.56,210.56,210.56,210.56,0
1752222130,210.57,210.57,210.57,210.57,8
1752222135,210.57,210.57,210.57,210.57,0
1752222140,210.57,210.57,210.57,210.57,0
1752222145,210.57,210.57,210.57,210.57,0
1752222150,210.57,210.57,210.57,210.57,0
